Admin_Unit_Code,Sub_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
MONO,NA,MONO-0019,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Female,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,22.79999924,58.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0019,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Female,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,22.79999924,58.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0019,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,22.79999924,58.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Visualization,,TRUE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Female,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Pine Warbler,Setophaga pinus,950045,890952,PIWA,FALSE,TRUE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Visualization,,TRUE,Undetermined,Great Blue Heron,Ardea herodias,174773,84416,GBHE,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0037,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,24.20000076,50.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,178944,92708,COYE,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,American Redstart,Setophaga ruticilla,178979,92746,AMRE,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Yellow Warbler,Setophaga petechia,950039,773778,YEWA,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0010,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.5,62.79999924,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0018,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,23.20000076,50.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0018,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,23.20000076,50.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,NA,MONO-0018,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23.20000076,50.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,NA,MONO-0018,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,23.20000076,50.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,NA,MONO-0018,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,23.20000076,50.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,NA,MONO-0018,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,23.20000076,50.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0018,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Visualization,,TRUE,Undetermined,Turkey Vulture,Cathartes aura,175265,79468,TUVU,FALSE,FALSE,23.20000076,50.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0018,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,2.5 - 5 min,Visualization,,TRUE,Undetermined,Turkey Vulture,Cathartes aura,175265,79468,TUVU,FALSE,FALSE,23.20000076,50.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0018,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23.20000076,50.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0018,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,23.20000076,50.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0018,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,23.20000076,50.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0018,Grassland,2018,5/7/2018,12/30/1899,12/30/1899,Kimberly Serno,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,23.20000076,50.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Visualization,,TRUE,Undetermined,Turkey Vulture,Cathartes aura,175265,79468,TUVU,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Baltimore Oriole,Icterus galbula,179083,93655,BAOR,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Visualization,,TRUE,Undetermined,Fish Crow,Corvus ossifragus,179737,87112,FICR,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
MONO,NA,MONO-0079,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,22.39999962,65.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0071,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,21.39999962,66.30000305,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0071,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21.39999962,66.30000305,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0071,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,21.39999962,66.30000305,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0071,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Hairy Woodpecker,Picoides villosus,178262,85739,HAWO,FALSE,FALSE,21.39999962,66.30000305,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE,TRUE
MONO,NA,MONO-0094,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,20.79999924,71.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0094,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,20.79999924,71.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,NA,MONO-0094,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,20.79999924,71.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0094,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,20.79999924,71.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0094,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,20.79999924,71.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0094,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,20.79999924,71.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,NA,MONO-0094,Grassland,2018,6/4/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Visualization,,TRUE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,20.79999924,71.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
