Admin_Unit_Code,Sub_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
MANA,NA,MANA-0008,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,,TRUE,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Female,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Female,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
MANA,NA,MANA-0009,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE
MANA,NA,MANA-0004,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MANA,NA,MANA-0004,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MANA,NA,MANA-0004,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MANA,NA,MANA-0004,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MANA,NA,MANA-0004,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MANA,NA,MANA-0004,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MANA,NA,MANA-0004,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MANA,NA,MANA-0004,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MANA,NA,MANA-0004,Grassland,2018,5/15/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27,70,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,TRUE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,,TRUE,Undetermined,Northern Rough-winged Swallow,Stelgidopteryx serripennis,178443,87404,NRWS,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,FALSE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,TRUE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,TRUE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,TRUE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,FALSE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,,TRUE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,TRUE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,TRUE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Visualization,,TRUE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,FALSE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Visualization,,TRUE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,TRUE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,TRUE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,,TRUE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,FALSE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,2.5 - 5 min,Visualization,,TRUE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,FALSE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,FALSE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,FALSE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,FALSE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,7.5 - 10 min,Visualization,,TRUE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,FALSE
MANA,NA,MANA-0101,Grassland,2018,5/20/2018,12/30/1899,12/30/1899,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,14,71,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE,TRUE
MANA,NA,MANA-0278,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,29.79999924,68.69999695,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MANA,NA,MANA-0278,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Hairy Woodpecker,Picoides villosus,178262,85739,HAWO,FALSE,FALSE,29.79999924,68.69999695,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MANA,NA,MANA-0278,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Visualization,,TRUE,Undetermined,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,29.79999924,68.69999695,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MANA,NA,MANA-0278,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,29.79999924,68.69999695,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MANA,NA,MANA-0278,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Visualization,,TRUE,Undetermined,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,29.79999924,68.69999695,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MANA,NA,MANA-0278,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,29.79999924,68.69999695,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MANA,NA,MANA-0278,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Female,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,29.79999924,68.69999695,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MANA,NA,MANA-0278,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,29.79999924,68.69999695,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MANA,NA,MANA-0278,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,29.79999924,68.69999695,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,178944,92708,COYE,FALSE,FALSE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Male,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,178944,92708,COYE,FALSE,FALSE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Visualization,,TRUE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
MANA,NA,MANA-0246,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,27.10000038,77.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE
MANA,NA,MANA-0241,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.5,87.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MANA,NA,MANA-0241,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,21.5,87.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MANA,NA,MANA-0241,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,21.5,87.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MANA,NA,MANA-0241,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,21.5,87.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MANA,NA,MANA-0241,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Visualization,,TRUE,Undetermined,Great Blue Heron,Ardea herodias,174773,84416,GBHE,FALSE,FALSE,21.5,87.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MANA,NA,MANA-0241,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,21.5,87.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MANA,NA,MANA-0241,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,21.5,87.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MANA,NA,MANA-0241,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Blue Grosbeak,Guiraca caerulea,179145,94251,BLGR,FALSE,TRUE,21.5,87.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MANA,NA,MANA-0241,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,21.5,87.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MANA,NA,MANA-0241,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,21.5,87.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MANA,NA,MANA-0241,Grassland,2018,6/18/2018,12/30/1899,12/30/1899,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.5,87.30000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
